EXPERIMENT	TYPE	EVENT	DIRECTION
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008030-3/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009874-1/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1010711-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004551-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004182-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1061622-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005833-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000151-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1020378-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1036284-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009214-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0006256-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005109-1/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0003089-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1032179-1/6	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004641-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1049955-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008008-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004521-4/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000616-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1006916-2/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1046395-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0002897-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1035711-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0001336-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007104-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004298-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005691-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000485-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1007894-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1064009-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1063979-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009849-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0001521-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008158-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1054439-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1047993-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000070-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0002137-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0002547-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008936-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1063110-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1053702-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1023640-4/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0001133-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1024459-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000645-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1046588-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1053808-2/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007481-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004905-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1059020-2/6	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1051250-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009655-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009748-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1014844-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0002523-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005398-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1026316-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1061153-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1007990-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1052594-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0000476-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007293-4/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1053082-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1031165-2/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1036480-4/4	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1047989-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009576-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1003368-1/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1056377-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1056769-2/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0005250-3/7	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1000499-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1053038-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0007587-2/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1056443-2/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004964-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008260-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004537-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1016782-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1064161-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1037546-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1054328-2/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008602-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1016874-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1013338-3/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1006719-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008651-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1020423-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1026968-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0009855-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0003921-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0008500-1/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA1049285-2/2	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0002782-1/5	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0003994-2/3	BOTH
HeLa-SRRM2-KD	Alt. 3' ss	HsaALTA0004037-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004511-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009731-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005830-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1021446-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0007173-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0001466-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005536-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1004035-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1005061-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1010592-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1033696-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1058527-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1032975-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0002329-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004136-4/7	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1062219-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1002151-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1058869-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1035315-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009687-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1022800-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009745-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1018560-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1056171-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1059128-3/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1020092-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1007798-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0001522-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1059012-3/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004397-3/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1057731-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1020423-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1031459-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1008423-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1057187-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1000641-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1031927-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1023722-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1058941-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1064087-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0002449-2/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1045634-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009860-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1033826-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1011840-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009856-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1042627-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000487-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1014985-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1025970-2/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1060838-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1045678-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1056686-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1031764-2/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1020017-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0001371-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000799-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1064144-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005513-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1046509-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0002571-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000963-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1056188-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009624-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0007008-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1029468-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1061427-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1063116-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1043949-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0006524-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1012882-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1062343-3/5	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1026461-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0003126-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009922-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1060474-3/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1043020-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1011368-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1052839-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1045214-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1047838-2/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0008842-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1020283-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1039613-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1060379-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0002756-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0008640-3/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1052024-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1028588-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1045152-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0002547-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0008393-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1057099-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1064398-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1053181-2/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0008199-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004511-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1033153-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1058522-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1004092-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1052984-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1000743-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005760-4/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1060038-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1039005-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005432-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009418-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1024707-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1047979-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1060585-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004639-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004096-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0008176-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1052530-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1059430-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1063884-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1018981-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1005392-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0007122-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1000521-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1011664-4/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1053425-1/6	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1010829-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1009437-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1020686-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1050796-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1063293-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1064192-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009486-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1058731-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004117-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1064408-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1004788-3/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1018777-4/5	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000657-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1056810-2/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1039896-2/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005686-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0002671-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1002902-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1051298-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009889-3/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0002622-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1054683-2/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1055647-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004310-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1052060-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1014895-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1021755-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000891-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1061226-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1021601-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000995-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1045684-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1006065-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0007123-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1060484-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1027410-5/5	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005586-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1054994-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009771-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005986-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1044196-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1058916-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1025581-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0008826-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004213-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1006839-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1051909-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1055948-4/5	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1062780-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1024479-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1057474-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1032340-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1030390-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1005829-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1000909-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1052286-3/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1056958-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1052282-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1058114-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0005833-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004283-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1003029-3/7	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1062251-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1004481-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1043175-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0001104-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0002675-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0006594-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1021071-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1060162-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1021638-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009728-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0006603-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009872-5/6	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0001217-1/4	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1049973-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1042155-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0001846-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004580-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1050787-5/5	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1055485-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1063700-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1051310-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0009775-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1054882-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0001572-4/5	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0006097-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1063912-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0001753-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000631-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1036726-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000542-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1048716-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0004037-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1031352-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1035272-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000974-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0000403-2/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0003247-2/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA0003181-1/2	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1015655-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1037358-1/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1025449-3/3	BOTH
HepG2-SRRM2-KD	Alt. 3' ss	HsaALTA1004036-2/2	BOTH
